City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,ihosy,-22.4,46.1167,13.93,78,8,1.42,MG,1684803669
367,veracruz,19.3333,-96.6667,24.16,75,56,1.82,MX,1684803670
368,mandapeta,16.8667,81.9333,27.19,86,53,2.08,IN,1684803670
369,half moon,34.826,-77.4594,20.14,67,40,5.14,US,1684803670
370,boyalik,41.2634,28.6314,14.32,97,100,4.69,TR,1684803670
371,khadan khak,30.7477,67.7085,21.1,31,100,0.5,PK,1684803670
372,howard springs,-12.497,131.047,25.62,59,4,4.3,AU,1684803670
373,sao vicente,-23.9631,-46.3919,22.77,26,52,1.12,BR,1684803670
374,san luis de la loma,17.2706,-100.8939,28.84,72,6,2.53,MX,1684803670
375,yemva,62.59,50.8594,11.98,57,76,0.7,RU,1684803670
376,selfoss,63.9331,-20.9971,7.8,96,100,5.17,IS,1684803442
377,carnarvon,-24.8667,113.6333,20.94,31,100,3.25,AU,1684803671
378,changyon,38.2508,125.0961,22.15,37,0,2.6,KP,1684803671
379,tralee,52.2704,-9.7026,8.52,90,100,1.36,IE,1684803482
380,axim,4.8699,-2.2405,26.21,88,100,2.81,GH,1684803671
381,ixtapa,20.7,-105.2,28.46,82,5,0.89,MX,1684803671
382,port moresby,-9.4431,147.1797,26.68,78,100,7.72,PG,1684803671
383,sarmiento,-45.5882,-69.07,6.28,61,41,3.91,AR,1684803671
384,nouadhibou,20.931,-17.0347,18.99,77,0,7.2,MR,1684803671
385,weno,7.4515,151.8468,28.72,80,87,8.52,FM,1684803672
386,carutapera,-1.195,-46.02,25.54,92,12,2.99,BR,1684803672
387,chinchilla,-26.75,150.6333,18.45,33,0,0.56,AU,1684803672
388,tinogasta,-28.0632,-67.5649,18.03,38,88,1.5,AR,1684803672
389,boguchar,49.9358,40.545,13.85,97,100,3.13,RU,1684803672
390,arvayheer,46.2639,102.775,12.28,22,100,0.63,MN,1684803672
391,kazanskoye,55.6448,69.235,14.72,55,64,1.89,RU,1684803672
392,tura,25.5198,90.2201,25.04,80,1,1.1,IN,1684803672
393,blaye,45.1667,-0.5,15.93,96,45,3.79,FR,1684803672
394,souillac,-20.5167,57.5167,22.21,94,75,2.57,MU,1684803673
395,phalaborwa,-23.943,31.1411,16.6,95,13,2.15,ZA,1684803673
396,beroroha,-21.6667,45.1667,17.46,67,4,1.11,MG,1684803673
397,vacha,55.8008,42.7706,13.1,86,100,2.38,RU,1684803673
398,bambari,5.768,20.6757,21.77,96,100,1.44,CF,1684803673
399,klyuchi,52.2667,79.1667,16.06,48,43,3.81,RU,1684803673
400,midvagur,62.0511,-7.1939,8.46,93,100,4.12,FO,1684803673
401,sao joao da barra,-21.6403,-41.0511,19.05,85,100,2.47,BR,1684803433
402,dhidhdhoo,6.8833,73.1,28.52,75,100,1.13,MV,1684803467
403,ilomantsi,62.6716,30.9328,9.94,95,52,2.75,FI,1684803674
404,regina,50.4501,-104.6178,27.31,31,20,4.12,CA,1684803321
405,chui,-33.6971,-53.4616,18.24,85,59,2.39,UY,1684803674
406,keflavik,64.0049,-22.5624,7.24,100,100,9.77,IS,1684803674
407,cadereyta,25.5833,-99.9833,28.99,57,60,2.85,MX,1684803674
408,balikpapan,-1.2675,116.8289,27.38,78,35,2.46,ID,1684803674
409,los osos,35.3111,-120.8324,16.56,80,0,4.63,US,1684803604
410,suntar,62.1444,117.6319,9.37,33,100,2.35,RU,1684803675
411,poronaysk,49.2167,143.1167,6.2,79,99,2.5,RU,1684803675
412,prado,-17.3411,-39.2208,22.02,88,23,2.46,BR,1684803675
413,minas de marcona,-15.2119,-75.1103,14.27,87,66,5.03,PE,1684803675
414,island harbour,50.724,-1.2758,11.67,65,6,1.79,GB,1684803675
415,hilo,19.7297,-155.09,24.08,90,95,1.34,US,1684803605
416,severnoye,56.3491,78.3619,12.5,49,28,3.07,RU,1684803676
417,el nido,11.1858,119.3956,29.49,69,85,3.2,PH,1684803676
418,usinsk,65.9939,57.5281,12.39,65,0,1.71,RU,1684803676
419,conselheiro pena,-19.1722,-41.4722,19.66,64,100,1.72,BR,1684803676
420,mitsamiouli,-11.3847,43.2844,26.24,76,68,3.64,KM,1684803676
421,karlino,54.0351,15.8774,13.91,80,100,3.3,PL,1684803676
422,queenstown,-31.8976,26.8753,5.39,61,100,1.19,ZA,1684803463
423,melilla,35.2937,-2.9383,15.21,82,0,1.54,ES,1684803677
424,aitape,-3.1374,142.3475,29.52,69,100,0.59,PG,1684803677
425,banjarmasin,-3.3244,114.591,28.68,69,17,1.01,ID,1684803677
426,baruun-urt,46.6806,113.2792,18.51,18,100,8.14,MN,1684803677
427,preobrazheniye,42.9019,133.9064,12.91,69,9,2.9,RU,1684803677
428,monze,-16.2833,27.4833,16.43,55,0,0.39,ZM,1684803677
429,albacete,38.8333,-2.0,13.45,77,0,5.66,ES,1684803677
430,palu,-0.8917,119.8707,29.84,70,72,0.82,ID,1684803677
431,darjiling,27.0333,88.2667,14.25,80,100,0.41,IN,1684803678
432,codrington,-38.2667,141.9667,14.37,62,100,5.75,AU,1684803678
433,puerto armuelles,8.2833,-82.8667,23.99,89,100,3.42,PA,1684803678
434,kiama,-34.6833,150.8667,17.77,59,0,1.32,AU,1684803678
435,pimentel,-6.8367,-79.9342,24.16,78,0,7.2,PE,1684803678
436,fayroz koh,34.5195,65.2509,13.28,73,100,1.78,AF,1684803678
437,edinet,48.1681,27.305,14.39,65,100,2.1,MD,1684803678
438,bende,5.5572,7.6368,23.89,97,100,1.43,NG,1684803678
439,medina,24.4686,39.6142,29.24,17,0,1.54,SA,1684803678
440,tayaman,13.2295,120.5726,29.62,72,8,1.92,PH,1684803679
441,hammerfest,70.6634,23.6821,10.25,66,29,1.54,NO,1684803679
442,san juan bautista,-14.0108,-75.7358,19.61,75,62,2.59,PE,1684803565
443,tchintabaraden,15.8969,5.7985,31.57,37,100,4.7,NE,1684803679
444,freetown,8.484,-13.2299,26.84,83,75,3.09,SL,1684803679
445,zabaykal'sk,49.6333,117.3167,20.96,21,95,5.92,RU,1684803679
446,howrah,22.5892,88.3103,30.0,89,40,4.12,IN,1684803679
447,bardai,11.65,7.2333,27.02,62,70,4.97,NG,1684803680
448,piacabucu,-10.4056,-36.4344,24.77,89,100,4.05,BR,1684803680
449,acarau,-2.8856,-40.12,25.71,90,100,4.36,BR,1684803399
450,aioun,16.6614,-9.6149,33.06,21,51,1.35,MR,1684803680
451,fonte boa,-2.4959,-66.2662,24.4,97,100,0.81,BR,1684803680
452,darwin,-12.4611,130.8418,24.52,51,0,7.6,AU,1684803680
453,ust'-kulom,61.6864,53.6902,11.38,66,10,0.41,RU,1684803680
454,kristiansund,63.1115,7.732,8.36,87,100,2.57,NO,1684803680
455,vilyuchinsk,52.9306,158.4028,2.15,96,100,5.79,RU,1684803680
456,pundong,-7.9522,110.3486,26.16,75,16,2.26,ID,1684803680
457,martuk,50.7475,56.5056,13.69,51,5,3.58,KZ,1684803685
458,kavaratti,10.5669,72.642,29.28,75,100,2.32,IN,1684803685
459,abu al matamir,30.9102,30.1744,17.27,80,0,0.84,EG,1684803686
460,northam,51.0333,-4.2167,10.19,88,2,0.69,GB,1684803686
461,gantiadi,43.3811,40.0794,17.09,88,100,1.0,GE,1684803686
462,olyokminsk,60.3736,120.4264,10.04,26,98,1.63,RU,1684803641
463,naryn,41.4287,75.9911,12.69,56,100,0.65,KG,1684803686
464,sharan,54.8167,54.0,13.61,54,46,1.87,RU,1684803686
465,shiguai,40.7058,110.2856,15.89,22,100,4.65,CN,1684803686
466,luganville,-15.5333,167.1667,26.8,88,100,5.46,VU,1684803686
467,swift current,50.2834,-107.8014,27.45,34,40,0.0,CA,1684803687
468,chanika,-5.4167,38.0167,19.09,99,93,1.1,TZ,1684803687
469,pangody,65.85,74.4859,4.97,93,99,6.15,RU,1684803687
470,huetamo de nunez,18.5833,-100.8833,37.99,23,0,1.22,MX,1684803687
471,egersund,58.4513,5.9997,8.36,94,100,8.21,NO,1684803687
472,labytnangi,66.6572,66.4183,11.67,70,23,2.1,RU,1684803687
473,afipskiy,44.9021,38.8439,16.11,95,100,2.08,RU,1684803687
474,vallenar,-28.5708,-70.7581,18.02,37,100,0.45,CL,1684803688
475,chernyshevskiy,63.0128,112.4714,6.06,53,100,2.98,RU,1684803688
476,butte,39.6499,-121.5677,31.81,23,100,2.36,US,1684803688
477,rosetta,31.4044,30.4164,18.57,83,0,1.51,EG,1684803688
478,severo-yeniseyskiy,60.3725,93.0408,5.15,79,100,4.25,RU,1684803688
479,fortuna,40.5982,-124.1573,13.51,77,20,7.2,US,1684803688
480,luzino,54.9481,73.0353,14.87,41,0,1.0,RU,1684803688
481,kavieng,-2.5744,150.7967,29.07,74,97,6.46,PG,1684803688
482,chiang klang,19.2938,100.8617,30.2,58,13,1.3,TH,1684803689
483,dzhalagash,45.0833,64.6667,20.27,36,97,4.65,KZ,1684803689
484,jabor,5.921,169.6434,28.62,78,100,5.33,MH,1684803689
485,santiago de cuba,20.0247,-75.8219,24.48,88,30,1.5,CU,1684803689
486,qarauyl,48.9451,79.255,13.34,41,1,4.63,KZ,1684803690
487,vilhena,-12.7406,-60.1458,23.76,64,100,1.24,BR,1684803690
488,portland,45.5234,-122.6762,17.48,51,40,2.57,US,1684803479
489,chazuta,-6.5742,-76.1367,28.47,91,99,0.62,PE,1684803690
490,fuling,29.7022,107.3919,15.23,96,100,0.65,CN,1684803690
491,mahebourg,-20.4081,57.7,22.16,94,75,2.57,MU,1684803679
492,taksimo,56.3444,114.8794,13.47,52,97,1.93,RU,1684803690
493,kuta,-8.7233,115.1723,26.48,78,50,4.73,ID,1684803691
494,nichinan,31.6,131.3667,22.82,69,8,0.35,JP,1684803691
495,turpan,42.9333,89.1667,23.46,36,6,1.57,CN,1684803691
496,pervomaisc,46.7339,29.9586,12.99,92,29,3.04,MD,1684803691
497,nuriootpa,-34.4833,139.0,13.67,65,77,1.72,AU,1684803691
498,la malbaie,47.6575,-70.1559,7.53,50,3,0.86,CA,1684803692
499,karratha,-20.7377,116.8463,20.44,31,100,8.29,AU,1684803692
500,seybaplaya,19.65,-90.6667,27.4,74,72,6.79,MX,1684803692
501,port blair,11.6667,92.75,27.02,89,40,0.51,IN,1684803692
502,saynshand,44.8824,110.1163,18.85,16,100,6.66,MN,1684803692
503,balchik,43.4167,28.1667,15.58,92,22,4.33,BG,1684803502
504,moyynkum,44.2914,72.9469,17.79,33,100,5.15,KZ,1684803692
505,harbin,45.75,126.65,20.97,18,6,2.9,CN,1684803608
506,stephenville,32.2207,-98.2023,25.19,59,0,5.14,US,1684803692
507,shirgaon,19.7,72.7,27.82,76,5,2.25,IN,1684803692
508,kapa'a,22.0752,-159.319,25.44,77,100,2.24,US,1684803684
509,lathrop,37.8227,-121.2766,31.86,32,0,5.14,US,1684803603
510,livingston,55.9029,-3.5226,8.28,83,0,1.54,GB,1684803514
511,saint-philippe,-21.3585,55.7679,22.77,72,2,1.27,RE,1684803693
512,sinop,41.7711,34.8709,11.62,98,100,0.76,TR,1684803693
513,hasaki,35.7333,140.8333,14.24,87,100,6.77,JP,1684803693
514,hami,42.8,93.45,17.98,39,56,7.32,CN,1684803693
515,nikolayevsk-on-amure,53.1406,140.73,13.16,41,47,2.14,RU,1684803693
516,warmbad,-28.45,18.7333,16.3,22,93,2.41,NA,1684803694
517,new norfolk,-42.7826,147.0587,13.46,70,100,2.67,AU,1684803694
518,turan,16.0678,108.2208,32.99,58,20,1.03,VN,1684803694
519,abashiri,44.0213,144.2697,9.16,66,75,2.57,JP,1684803633
520,kolonia town,6.964,158.206,32.0,74,100,2.06,FM,1684803694
521,olinda,-8.0089,-34.8553,24.85,88,100,4.63,BR,1684803694
522,leua,48.2156,18.6071,16.94,89,100,1.44,SK,1684803694
523,albu kamal,34.45,40.9186,25.01,36,0,3.89,SY,1684803694
524,villa regina,-39.1,-67.0667,14.43,20,100,4.35,AR,1684803694
525,cova figueira,14.8905,-24.2934,20.32,82,73,6.41,CV,1684803694
526,diebougou,10.9667,-3.25,29.89,49,100,3.13,BF,1684803694
527,soio,-6.1349,12.3689,24.23,89,95,2.95,AO,1684803695
528,saint-pierre,-21.3393,55.4781,22.78,68,20,2.57,RE,1684803695
529,awjilah,29.1081,21.2869,19.26,52,0,3.68,LY,1684803695
530,roma,43.2128,-75.4557,13.33,68,0,1.88,US,1684803405
531,nogliki,51.8333,143.1667,4.36,80,100,4.59,RU,1684803695
532,callao,-12.0667,-77.15,23.16,73,100,5.66,PE,1684803695
533,inyonga,-6.7167,32.0667,20.73,66,95,1.21,TZ,1684803696
534,sorong,-0.8833,131.25,28.45,77,28,6.53,ID,1684803497
535,murphysboro,37.7645,-89.3351,24.68,38,0,3.09,US,1684803415
536,mazagao,-0.115,-51.2894,27.03,97,11,1.54,BR,1684803696
537,villamartin,36.8598,-5.6449,13.87,84,100,0.56,ES,1684803696
538,pierre,44.3683,-100.351,28.25,43,0,5.66,US,1684803446
539,kamloops,50.6665,-120.3192,19.04,45,75,2.57,CA,1684803608
540,mendaha,-1.0333,103.5833,24.54,95,100,1.66,ID,1684803696
541,ocos,14.5094,-92.1933,29.6,71,100,2.16,GT,1684803696
542,idar-oberstein,49.7,7.3,15.91,79,40,2.68,DE,1684803696
543,trinidad,-14.8333,-64.9,24.09,94,99,1.27,BO,1684803679
544,jurilovca,44.7667,28.8667,15.05,78,92,5.4,RO,1684803696
545,dien bien phu,21.3833,103.0167,30.16,52,0,0.99,VN,1684803696
546,itacare,-14.2775,-38.9967,23.36,85,88,4.26,BR,1684803697
547,sola,-13.8833,167.55,27.15,80,97,3.71,VU,1684803681
548,taoudenni,22.6783,-3.9836,29.34,16,74,4.59,ML,1684803472
549,santana,-0.0583,-51.1817,27.1,100,75,1.54,BR,1684803697
550,ambagarh chauki,20.7833,80.7167,29.45,44,71,5.35,IN,1684803697
551,san angelo,31.4638,-100.437,27.46,58,0,3.6,US,1684803453
552,kaduy,59.2,37.15,11.45,94,100,1.21,RU,1684803697
553,chai badan,15.2,101.1333,30.5,62,100,3.75,TH,1684803697
554,mizdah,31.4451,12.9801,16.74,69,0,4.13,LY,1684803697
555,beaumont,30.0861,-94.1019,26.43,57,0,1.54,US,1684803697
556,bu'aale,1.0833,42.5833,23.55,98,29,1.86,SO,1684803698
557,port shepstone,-30.7414,30.455,14.76,74,91,2.44,ZA,1684803698
558,idri,27.5,13.2667,23.15,16,0,4.77,LY,1684803698
559,el calafate,-50.3408,-72.2768,-1.04,77,16,1.28,AR,1684803698
560,mbuji-mayi,-6.15,23.6,23.59,61,89,0.76,CD,1684803698
561,mandalgovi,45.7625,106.2708,17.06,10,99,6.72,MN,1684803698
562,winnemucca,40.973,-117.7357,26.03,24,0,5.14,US,1684803698
563,bengkulu,-3.8004,102.2655,25.35,85,7,1.2,ID,1684803698
564,agaie,9.0167,6.3167,25.7,90,95,1.84,NG,1684803698
565,venev,54.3553,38.2684,12.18,94,100,3.07,RU,1684803698
566,cestos city,5.46,-9.5828,27.45,82,68,3.25,LR,1684803698
567,namibe,-15.1961,12.1522,21.25,74,4,3.96,AO,1684803698
568,alice springs,-23.7,133.8833,14.75,55,0,5.66,AU,1684803616
569,praia,14.9215,-23.5087,23.3,73,75,6.69,CV,1684803698
570,chinde,26.8418,88.0763,19.44,75,96,1.04,NP,1684803699
571,mossel bay,-34.1831,22.146,10.96,54,100,2.16,ZA,1684803699
572,kokopo,-4.352,152.2633,25.9,92,100,6.11,PG,1684803699
573,manikchari,22.8408,91.844,27.62,78,1,2.12,BD,1684803699
574,kocakoy,38.2903,40.5025,12.64,87,99,2.43,TR,1684803699
575,shizuishan,39.2333,106.7694,18.49,24,100,6.35,CN,1684803699
576,la palma,33.8464,-118.0467,19.91,76,20,4.63,US,1684803597
577,jeddah,21.5169,39.2192,29.92,32,0,2.06,SA,1684803699
578,ghat,24.9647,10.1728,26.86,5,0,2.18,LY,1684803699
579,dubbo,-32.25,148.6167,12.07,58,0,3.09,AU,1684803640
580,burao,9.5221,45.5336,23.35,71,84,2.89,SO,1684803699
581,asau,46.4333,26.4,10.51,80,7,2.25,RO,1684803704
582,al bayda',32.7627,21.7551,12.61,98,54,4.39,LY,1684803704
583,artesia,33.8658,-118.0831,19.59,75,0,4.63,US,1684803704
584,concepcion,-36.827,-73.0498,13.89,94,100,7.2,CL,1684803497
585,srandakan,-7.9386,110.2506,26.13,74,25,2.33,ID,1684803705
586,ploneour-lanvern,47.9,-4.2833,12.18,76,0,3.09,FR,1684803705
587,auerbach,50.5167,12.4,13.82,85,100,0.65,DE,1684803705
